Pokemon,Game Title, Description
ヌマクロー,ブラック2・ホワイト2, ぬかるんだ あしばでも しっかりと あるける じょうぶな あしこし。どろに からだを うめて ねむる。
ヌマクロー,ブラック2・ホワイト2(漢字), ぬかるんだ 足場でも しっかりと 歩ける 丈夫な 足腰。泥に 体を 埋めて 眠る。
ヌマクロー,X, ぬかるんだ あしばでも しっかりと あるける じょうぶな あしこし。どろに からだを うめて ねむる。
ヌマクロー,X(漢字), ぬかるんだ 足場でも しっかりと 歩ける 丈夫な 足腰。泥に 体を 埋めて 眠る。
ヌマクロー,ブリリアントダイヤモンド・シャイニングパール, ぬかるんだ あしばでも しっかりと あるける じょうぶな あしこし。どろに からだを うめて ねむる。
ヌマクロー,ブリリアントダイヤモンド・シャイニングパール(漢字), ぬかるんだ 足場でも しっかりと 歩ける 丈夫な 足腰。泥に 体を 埋めて 眠る。
ヌマクロー,ハートゴールド・ソウルシルバー, ドロドロに ぬかるんだ あしばで せいかつする うちに きたえられ きょうじんな あしこしに なった。
ヌマクロー,ハートゴールド・ソウルシルバー(漢字), ドロドロに ぬかるんだ 足場で 生活する うちに 鍛えられ 強靭な 足腰に なった。
ヌマクロー,Y, ドロドロに ぬかるんだ あしばで せいかつする うちに きたえられ きょうじんな あしこしに なった。
ヌマクロー,Y(漢字), ドロドロに ぬかるんだ 足場で 生活する うちに 鍛えられ 強靭な 足腰に なった。
ヌマクロー,スカーレット, ドロドロに ぬかるんだ あしばで せいかつする うちに きたえられ きょうじんな あしこしに なった。
ヌマクロー,スカーレット(漢字), ドロドロに ぬかるんだ 足場で 生活する うちに 鍛えられ 強靭な 足腰に なった。
ラグラージ,ルビー, おもさ 1トンいじょう ある いわの かたまりを かるがる ひっぱる パワーを もつ ポケモンだ。にごった すいちゅうも みとおす しりょく。
ラグラージ,ルビー(漢字), 重さ 1トン以上 ある 岩の 塊を 軽々 引っ張る パワーを 持つ ポケモンだ。濁った 水中も 見通す 視力。
ラグラージ,オメガルビー, おもさ 1トンいじょう ある いわの かたまりを かるがる ひっぱる パワーを もつ ポケモンだ。にごった すいちゅうも みとおす しりょく。
ラグラージ,オメガルビー(漢字), 重さ 1トン以上 ある 岩の 塊を 軽々 引っ張る パワーを 持つ ポケモンだ。濁った 水中も 見通す 視力。
ラグラージ,サファイア, ラグラージは なみおとや しおかぜの わずかな ちがいを ヒレで かんじ あらしを よかんする。あらしになると いわを つみあげ すを まもる。
ラグラージ,サファイア(漢字), ラグラージは 波音や 潮風の わずかな 違いを ヒレで 感じ 嵐を 予感する。嵐に なると 岩を 積み上げ 巣を 守る。
ラグラージ,アルファサファイア, ラグラージは なみおとや しおかぜの わずかな ちがいを ヒレで かんじ あらしを よかんする。あらしになると いわを つみあげ すを まもる。
ラグラージ,アルファサファイア(漢字), ラグラージは 波音や 潮風の わずかな 違いを ヒレで 感じ 嵐を 予感する。嵐に なると 岩を 積み上げ 巣を 守る。
ラグラージ,エメラルド, あらしが ちかづき つなみを よかんすると いわを つみあげて うみぞいの すを まもる。ジェットスキーと ごかくの スピードで およぐ。
ラグラージ,ファイアレッド・リーフグリーン, りょううでは いわの ように かたく ひとふりで あいてを たたきのめす。うつくしい すなはまで すづくり。
ラグラージ,ファイアレッド・リーフグリーン(漢字), 両腕は 岩のように 硬く 一振りで 相手を 叩きのめす。 美しい 砂浜で 巣作り。
ラグラージ,バイオレット, りょううでは いわの ように かたく ひとふりで あいてを たたきのめす。うつくしい すなはまで すづくり。
ラグラージ,バイオレット(漢字), 両腕は 岩のように 硬く 一振りで 相手を 叩きのめす。 美しい 砂浜で 巣作り。
ラグラージ,ダイヤモンド・パール, おおがたせんを ひっぱって およぐ パワーの もちぬし。ふとい うでの ひとふりで あいてを たたきのめす。
ラグラージ,ダイヤモンド・パール(漢字), 大型船を 引っ張って 泳ぐ パワーの 持ち主。太い 腕の 一振りで 相手を たたきのめす。
ラグラージ,プラチナ, おおがたせんを ひっぱって およぐ パワーの もちぬし。ふとい うでの ひとふりで あいてを たたきのめす。
ラグラージ,プラチナ(漢字), 大型船を 引っ張って 泳ぐ パワーの 持ち主。太い 腕の 一振りで 相手を たたきのめす。
ラグラージ,ブラック・ホワイト, おおがたせんを ひっぱって およぐ パワーの もちぬし。ふとい うでの ひとふりで あいてを たたきのめす。
ラグラージ,ブラック・ホワイト(漢字), 大型船を 引っ張って 泳ぐ パワーの 持ち主。太い 腕の 一振りで 相手を たたきのめす。
ラグラージ,ブラック2・ホワイト2, おおがたせんを ひっぱって およぐ パワーの もちぬし。ふとい うでの ひとふりで あいてを たたきのめす。
ラグラージ,ブラック2・ホワイト2(漢字), 大型船を 引っ張って 泳ぐ パワーの 持ち主。太い 腕の 一振りで 相手を たたきのめす。
ラグラージ,Y, おおがたせんを ひっぱって およぐ パワーの もちぬし。ふとい うでの ひとふりで あいてを たたきのめす。
ラグラージ,Y(漢字), 大型船を 引っ張って 泳ぐ パワーの 持ち主。太い 腕の 一振りで 相手を たたきのめす。
ラグラージ,ブリリアントダイヤモンド・シャイニングパール, おおがたせんを ひっぱって およぐ パワーの もちぬし。ふとい うでの ひとふりで あいてを たたきのめす。
ラグラージ,ブリリアントダイヤモンド・シャイニングパール(漢字), 大型船を 引っ張って 泳ぐ パワーの 持ち主。太い 腕の 一振りで 相手を たたきのめす。
ラグラージ,ハートゴールド・ソウルシルバー, いわの ように かたい うでを ひとふり するだけで きょだいな いわを コナゴナに くだくぞ。
ラグラージ,ハートゴールド・ソウルシルバー(漢字), 岩の ように 硬い 腕を 一振り するだけで 巨大な 岩を コナゴナに 砕くぞ。
ラグラージ,X, いわの ように かたい うでを ひとふり するだけで きょだいな いわを コナゴナに くだくぞ。
ラグラージ,X(漢字), 岩の ように 硬い 腕を 一振り するだけで 巨大な 岩を コナゴナに 砕くぞ。
ラグラージ,スカーレット, いわの ように かたい うでを ひとふり するだけで きょだいな いわを コナゴナに くだくぞ。
ラグラージ,スカーレット(漢字), 岩の ように 硬い 腕を 一振り するだけで 巨大な 岩を コナゴナに 砕くぞ。
ラグラージ,New ポケモンスナップ, にごったかわのみずを みとおすことができる しりょくを もっているんだ。 ちじょうで どろかけをしているのは ひふのうるおいを たもつためなんだよ。
ラグラージ,New ポケモンスナップ(漢字), 濁った川の水を 見通すことができる 視力を 持っているんだ。 地上で 泥かけをしているのは 皮ふの潤いを 保つためなんだよ。
ポチエナ,ルビー, うごく ものを みつけると すぐに かみつく。えものが ヘトヘトに なるまで おいかけまわすが はんげきされると しりごみする ことも あるよ。
ポチエナ,ルビー(漢字), 動く ものを 見つけると すぐに かみつく。獲物が ヘトヘトに なるまで 追いかけ回すが 反撃されると 尻ごみする ことも あるよ。
